id,SMILES,Tm,token_count
1615,CC(C)=C(C)C,198.55,11
1303,ClC(Br)(F)C(Br)(F)F,323.15,16
900,NCCNCCN,234.15,7
2383,c1ccc(cc1)CCCCc2ccccc2,325.65,22
1333,ClC(Cl)(F)C(F)(F)F,216.55,16
1959,BrCc1ccc(CBr)cc1,417.65,14
603,c1ccc(cc1)CCc2ccccc2,325.65,20
3288,COCCN(C(=O)CCl)c1c(C)cccc1C,319.15,26
2331,CCc1ccc2ccccc2c1,265.75,16
1178,Oc1ncccc1,380.95,9
695,CCC1OC1,123.15,7
790,Cc1ccccc1,178.25,9
268,c1ccc2c(c1)Cc3ccccc23,387.95,21
139,CCC(O)(C)C,264.35,10
2915,N#CCCC(C)C#N,228.15,12
865,SCCCCC,197.45,6
1714,CCCSC(=O)N(CC)CCCC,251.15,18
1860,O=C(C)Oc1ccc(OC(=O)C)c(OC(=O)C)c1,372.15,33
2607,CCOC(=O)CCCCCC(=O)OCC,249.15,21
1768,C#CC(C)C,183.45,8
1582,O=C1CC2CCCC(C1)N2C,327.15,18
32,CCOCC,156.85,5
650,CCOC(=O)CC,199.25,10
2140,FCCCCCCC,200.15,8
970,CCCCCCCCCCCCCCCCCC(=O)OC,625.0,24
2567,O=C(O)CCCc1ccccc1,325.15,17
247,O=N(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,417.15,28
2403,O=C(C)c1ccncc1,289.15,14
576,Oc1ccc(cc1)Cc2ccccc2,357.15,20
835,O1CCCC1,164.85,7
414,Cc1ccccc1C,247.95,10
2354,CC(C)(C)c1ccc(cc1)C(C)(C)C,352.65,26
1373,FCC(=O)OC,238.15,9
775,O=C1CCCC(=O)O1,329.45,14
523,Cc1ccc(cc1)C(C)C,204.25,16
567,CCc1ncccc1,210.05,10
859,N#CCCCC,176.95,7
2833,Nc1cccc(c1)Oc2ccccc2,310.15,20
2020,CCCCN(=O)=O,191.82,11
2220,COc1ccccc1Cl,246.35,11
1444,O=C1CCCCCCC1,302.15,12
2281,CC1CCS(=O)(=O)C1,274.15,16
2258,CC1=CNC=N1,329.15,10
229,ClC(Cl)=C(F)F,157.15,11
2890,ClC(Cl)(Cl)C(F)(F)C(F)(F)F,193.15,23
1511,O=N(=O)c1cc(C)c(O)c(c1)N(=O)=O,359.75,30
674,Clc1ccc(Br)cc1,341.15,12
27,Oc1ccc(Cl)c(C)c1,340.15,15
1578,CN1C(=O)c2ccccc2C1=O,407.15,20
2597,NCCN1CCOCC1,298.75,11
502,ClC(Cl)c1ccccc1,256.15,13
1426,CCCC(=O)c1ccccc1,285.15,16
87,N#CC,229.35,4
544,OCCN(CC)CC,203.15,10
1922,O=N(=O)c1ccc(N(=O)=O)c(C)c1,325.65,27
1682,CCCC(C)CC,154.15,9
1459,ClCCSCCCl,286.65,7
1846,N#Cc1ccccc1CCl,334.15,13
1445,CCCCC(=O)CCCC,267.25,13
1604,IC(C)(C)C,234.95,9
1396,OC(C)C(C)(C)C,277.95,13
2338,Cc1ccc(cc1)N=Nc2ccccc2,344.65,22
1356,O=C(C)C(=O)C,270.75,12
494,O=N(=O)c1cccc(c1)C(F)(F)F,270.75,25
2463,BrCC(C)c1ccccc1,213.85,14
1773,CCN(C)C,133.15,7
237,C=C1C2CCC(C2)C1(C)C,324.35,19
2196,CCC(=O)N(C)C,228.15,12
1242,C1CN2CCN1CC2,432.15,12
2409,Cc1ncc2ccccc2c1,341.15,15
2370,C1=CCCCC=CC1,220.15,12
631,O=CC=Cc1ccccc1,265.65,14
2007,CCCC(C)OC(=O)C,173.15,14
1709,Cc1cncc(C)c1,266.55,12
2576,Cc1cc(C)c(O)c(c1)C(C)(C)C,295.45,25
1361,Fc1c(F)c(F)c(c(F)c1F)C(F)(F)F,207.55,29
22,O=C1OCC1,239.75,8
2376,CC=Cc1cccc(OC)c1O,354.15,17
2321,O=C(C)C1=CCCCC1,346.15,15
998,COC(=O)C(Cl)Cl,221.25,12
2090,CNC(=O)N(C)C,348.65,12
270,CC(C)COC(=O)c1ccccc1O,279.05,21
1538,CNNC,264.15,4
3139,COc1ccccc1C(O)C,188.05,15
2612,CCCCOC(=O)C(=O)OCCCC,242.65,20
682,Clc1ccc(O)cc1,315.85,12
2399,O=C1CCCC1C,198.15,10
2179,O=CC1=CC=C(O1)N(=O)=O,308.65,21
1844,CC(c1ccccc1)c2ccccc2,255.25,20
1092,N1CCCC1,215.35,7
2640,n1ccc(cc1)Cc2ccccc2,285.55,19
548,C=Cc1ccccc1,242.15,11
293,Nc1ccccc1C(F)(F)F,308.65,17
1755,O=C(N)C(Cl)(Cl)Cl,415.15,14
1135,COC(=O)c1ccccc1N,297.65,16
2929,O=C(O)C1CC=CCC1,290.15,15
1371,CCOc1ccccc1F,256.45,12
1383,Brc1ccc(F)cc1,255.75,12
947,OCCCCCCCCCC,280.05,11
123,NC(C)(C)C,206.25,9
408,O=C(O)CCCOc1ccc(Cl)cc1Cl,391.15,22
2497,C=CCCCCCCCCCCCCCCCCCCCC,311.15,23
505,O=N(=O)c1ccccc1,278.85,15
2267,Brc1c(Br)c(F)c(F)c(F)c1F,285.15,22
1572,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,342.85,32
1455,OCCCO,246.45,5
1664,CCC(O)CC,204.15,8
980,CCCCCCCCCCCCCCCCCCCC,309.95,20
1999,Brc1cncc(Br)c1,385.15,12
742,CCCC(=O)O,267.45,9
746,OCCN(C)C,214.15,8
2316,ClC1CCCC1,223.15,8
493,Oc1ccc(cc1O)C(C)(C)C,327.45,20
1761,CCC(C)(C)C(=O)O,259.15,15
2885,CCC=CCC(=O)O,285.15,12
1767,CCCCS(=O)(=O)CCCC,318.15,17
2287,CCCSc1ccccc1,228.15,12
897,OCCCCCO,255.15,7
1695,BrCCI,301.15,4
699,C=CCBr,154.15,5
1018,c1ccc2cc3ccccc3cc2c1,488.15,20
1945,O=C(C)OC1CCCCC1,208.15,15
2222,O=CNC1CCCCC1,312.65,12
2414,CC1=NN(C(N)=C1)c2ccccc2,389.15,23
2941,CCc1cccc(c1)C(C)C,253.15,17
3014,CC(C)(C)OC(C)(C)C,195.0,17
2340,C[Si](C)C,137.25,6
127,ClC(Cl)(Cl)F,162.05,9
307,CC(C)c1cc(Cl)c(C)cc1O,336.15,20
1876,O=C(O)Cc1ccccc1O,421.15,16
2657,ClC(C)C(Cl)C,193.15,10
2206,N#CC=CC#N,369.95,9
1853,Cc1ccc2cccnc2c1,312.15,15
3137,CC(CC(C)(C)C)CC(C)(C)C,206.15,22
562,NNc1ccccc1,292.75,10
1688,CCCCC(C)CC,173.15,10
785,CC(C)CC(O)CC(C)C,208.0,16
2134,N#CCCc1ccccc1,272.15,13
1419,O=C1c2ccccc2Sc3ccccc13,482.15,22
1559,CC[Si]CC,138.85,5
2766,CC(CC1CCCCC1)CC2CCCCC2,273.75,22
1289,Fc1ccc(I)cc1,246.15,12
2926,OC(C)CCCC(C)C,168.15,13
2253,C=CC#CC=C,185.15,9
2966,OCc1ccccc1N,356.65,11
1206,COC(OC)OC,288.15,9
2541,CC(C)c1ccc(O)c(C)c1,281.75,19
234,O=C(Cl)N(C)C,240.15,11
260,O=C1OC(=O)c2ccccc12,403.95,19
2106,O=C(O)C1=CCCCC1,311.15,15
700,CCCC,134.95,4
2917,CC1CCCN(C1)C(=O)C,259.55,17
1102,NCCCCCCN,314.65,8
336,Clc1ccc(cc1)C(=O)c2ccc(Cl)cc2,420.65,27
2038,C1=CCC=CC1,223.95,10
2962,SCCCCCCCCCCC,270.15,12
381,COc1ccc2ccccc2c1,346.65,16
201,CCC(=O)C,186.55,8
704,CC=CC,133.85,5
1759,ClC(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,302.55,20
188,BrCC(C)C,154.15,7
2708,CCNc1ccc2ccccc2c1,509.15,17
3172,CCCCCCCCc1ccc(N)cc1,293.15,19
1210,COc1cccc(OC)c1,221.15,14
920,C=CCCCCCCCCC(=O)OC,245.65,18
2950,CCSC(C)C,150.95,8
2168,Clc1ccccc1Br,260.85,10
157,ClC(F)(F)C(Cl)(F)F,179.15,16
1610,CCCC(C)(C)CC,147.05,12
1036,O=N(=O)c1ccc(C)c(c1)N(=O)=O,344.15,27
1232,c1ccc2c(c1)ccc3c4ccccc4Cc23,462.65,27
1477,C=C(C)C(=C)C,197.15,12
1075,CCCC(=O)CCC,240.15,11
2363,CCCCCC(C)(C)C,160.15,13
2189,ClC1=C(Cl)C(F)(F)C(F)(F)C1(F)F,167.35,28
13,CC(C)OP(=O)(F)OC(C)C,191.15,20
649,N#CCC(=O)OC,250.65,11
2951,CC1CCC(C)S1,184.15,11
3081,OC1CCCCC1C,252.15,10
2748,CCc1ccc(O)c(OC)c1,266.15,17
1213,ClC(Br)C(F)(F)F,155.15,13
1163,CC(C)COC(=O)CCCCC(=O)OCC(C)C,253.15,28
223,BrC(Br)C(Br)Br,273.15,10
1884,Ic1ccccc1I,300.15,10
2569,Nc1cccc(C)n1,314.15,12
935,CCCCCCCCCC(=O)C,288.15,15
1454,O=C1OC=CC=C1,281.65,12
1681,OCc1ccc(C)cc1,334.65,13
2423,CC(C)C(C)C(C)(C)C,152.15,17
644,COc1ccc(N)cc1,330.35,13
3217,C=CC=CCC,170.75,8
425,Nc1ccc(C)c(C)c1,324.15,15
543,CCOc1ccc(cc1)N(=O)=O,333.15,20
861,N#CCCC#N,327.65,8
2282,N#Cc1ccccc1Cl,319.45,12
574,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,383.15,27
322,COc1ccccc1O,305.15,11
619,O=C(C)Nc1ccccc1,387.45,15
379,Cc1ccc2cc(ccc2n1)N(C)C,374.15,22
856,ClCCCCCl,235.85,6
1849,CCc1ccccc1N(=O)=O,260.85,17
1502,O=C1CC2CCC(C1)N2C,316.15,17
1907,CCOC(=O)C(=O)C,223.15,14
2715,O=C1Oc2ccccc2C=C1C,364.15,18
1462,CCCCCCCCCCCCCCCCCCCC(=O)O,673.0,25
1542,CCOC(=O)Cl,192.55,9
1330,FC1CCCCC1,286.15,9
1581,O=C(O)c1ccc2C(=O)OC(=O)c2c1,435.15,27
1469,COP(=O)(OC)OC,227.15,13
2747,CN(C)C(=S)N(C)C,352.45,15
1028,O=C(C)Nc1ccccc1C,383.15,16
2621,Clc1ccccc1c2ccccc2,307.15,17
3273,CCC(CC)c1ccncc1,398.65,15
67,ClC(Cl)(Cl)C,242.75,9
1099,O=C(O)CCCCC(=O)O,426.35,16
3069,N#CC=CC1=CC=CO1,311.15,15
259,c1ccc2c(n1)ccc3ccccc23,367.15,22
1823,O=N(=O)c1ccccc1C(=O)N,449.75,21
2183,Cc1cc(C)c(C)c(C)c1C,327.65,19
2346,O=CC1=CC=CN1,319.65,12
1895,Oc1cc(O)c(C)cc1C,399.65,16
3317,CCCCCCCCC#CC,243.05,12
173,C#CC(O)(C)CC,303.65,12
2272,Cc1ccc2ccc3ccccc3c2c1,338.15,21
2534,ClC(Cl)(F)C,169.65,9
2471,Oc1ccc2CCCc2c1,331.15,14
2658,C=C(C)CC(C)C,149.05,12
607,O=C(C)OCCc1ccccc1,242.05,17
1152,CCCCOC(=O)C(O)C,245.15,15
2343,ClCCCCCCCCCC,241.85,11
2856,CC1CCc2ccccc2C1,230.05,15
2972,N#CCCCCCCCCCCCCCCCC,307.15,19
3020,O=Cc1ccc(Cl)c(Cl)c1,317.15,17
2247,O=C(C(C)(C)C)C(C)(C)C,247.95,21
20,ClC(Cl)(Cl)C(O)(C)C,370.15,16
364,C1CCC(CC1)C2CCCCC2,277.15,18
525,Brc1ccc(cc1)C(=O)C,323.65,17
1155,Nc1ccc(cc1)Sc2ccc(N)cc2,381.65,23
2844,NCc1ccncc1,265.55,10
1537,COCC,160.15,4
1236,c1ccc2cc3ccccc3nc2c1,381.15,20
1338,Fc1c(F)c(F)c(F)c(F)c1F,278.45,22
926,OCCCCCCCC,257.65,9
614,CCOc1ccccc1,243.65,11
1788,c1ccc(cc1)c2c3ccccc3nc4ccccc24,457.15,30
1262,ClC(=C(Cl)C(F)(F)F)C(F)(F)F,205.85,25
812,BrCCCBr,238.95,5
3245,OC(C)COCC(O)C,233.15,13
1645,O=C(C)N(C)c1ccccc1,376.15,18
2978,OC1CC(C)CC(C)C1,284.75,15
1399,ClC1CC2CCC1(C)C2(C)C,405.15,19
279,Oc1cccc(O)c1O,406.15,13
194,OCC(C)C,165.15,7
2224,OC1CC(C)CC(C)(C)C1,328.95,18
1517,CCc1ccncc1,182.65,10
1608,CCC(C)(C)C(=C)C,204.15,15
1534,COC1CC1,154.15,7
2442,CCOc1ccc(N)c(N)c1,344.65,17
1345,N#Cc1cccc(F)c1,257.15,14
1978,CCCCCOC(=O)CC,200.05,13
2628,Brc1ccccc1c2ccccc2,274.65,17
717,C=CCO,144.15,5
239,CC(C)(OOC(C)(C)c1ccccc1)c2ccccc2,313.75,32
1381,O=Cc1ccc(F)cc1,263.15,14
2056,CCCSSCCC,187.55,8
3308,CC1C=CCCC1,157.65,10
2241,O=C(C)C(c1ccccc1)c2ccccc2,319.15,25
2393,ClCCCCC(=O)O,291.15,11
2488,CCOC(=O)c1ccncc1,296.15,16
44,O=C(N)Nc1ccccc1,420.15,15
1668,Oc1cccc(c1)C(C)(C)C,315.45,19
1116,OCC(C)(C)CO,403.15,11
325,Clc1cccc2ccccc12,270.65,15
318,O=Cc1ccccc1Cl,285.55,12
1388,Fc1ccccc1,230.95,9
2934,ClCCCCCCCCCCCCCCCC,291.05,17
15,c1ccc2cc3c(ccc4ccccc34)cc2c1,357.15,28
2905,OCCC1CCCCC1,253.15,11
446,Cc1cc(C)c(C)cc1C,352.45,16
1193,CCCCCCCCCOC(=O)C,247.15,16
198,ClCC(Cl)C,173.15,7
1251,n1cnccc1,295.15,8
2676,Cc1ccc2nc(C)cc(C)c2c1,341.15,21
3099,OC1CCC(C)CC1,263.95,12
816,ClCCCC,150.05,5
1167,CCCCOC(=O)C=C,208.55,13
1416,O=C1OC=Cc2ccccc12,320.15,17
3096,ClP(Cl)Cl,161.15,6
306,Clc1ccc(Cl)c(c1)N(=O)=O,329.15,21
2244,ClC(C)C(Cl)(Cl)Cl,209.15,13
1281,Clc1ccccc1F,230.15,10
92,ICI,279.25,3
1401,C1Cc2cccc3CCC(C1)c23,285.95,20
2263,ClCc1ccc(OC)cc1,297.65,14
2542,C=CCc1ccccc1O,267.15,13
1992,OCCN(=O)=O,193.15,10
2511,SCCCCCCC,230.15,8
3097,OO,272.72,2
1425,CCC(O)C1NCCCC1,394.15,14
1320,Fc1ccccc1O,289.25,10
1601,C=C(Cl)C,135.75,7
468,Oc1ccc(cc1C(C)(C)C)C(C)(C)C,329.65,27
509,Nc1cccc(c1)N(=O)=O,387.15,18
1198,OCCCCCCCCC=CCCCCCCCC,279.65,20
1270,Fc1ccc2ccccc2c1,334.15,15
2684,CCN1C(=O)CCC1=O,299.15,15
432,Cc1ccc(C)c(Cl)c1,274.75,15
521,CC1CCC(CC1)C(C)C,185.55,16
54,OC,175.55,2
63,OCCC,147.05,4
34,NNC,220.75,3
2108,CCC(=O)Oc1ccccc1,293.15,16
1475,CCC(I)C,169.15,7
2884,CCc1ccc(cc1)C(C)C,253.15,17
1296,N#CC(Cl)(Cl)F,163.15,11
214,BrCC(=O)O,323.15,8
1160,N#CCc1ccccc1,249.35,12
3,ClCCN(C)CCCl,213.15,10
1086,O=C1CCC(=O)N1,399.65,13
1081,O=CCC,193.15,5
1829,O=N(=O)c1cc(C)c(C)cc1C,344.15,22
2076,CCCCCCCCCCCCCCCCCCCCC,313.65,21
2273,CCNc1nc(SC)nc(NC(C)C)n1,361.15,23
2476,CCO[Si](c1ccccc1)(c2ccccc2)c3ccccc3,338.15,32
1821,CN(C)c1ccccc1C,213.15,14
475,CCOC(=O)C(=C)C,198.15,14
2149,CN(C)P(=O)(N(C)C)N(C)C,280.35,22
1062,O=C(C)Oc1ccccc1,243.15,15
1991,COCC(=O)O,280.85,9
1337,COc1c(F)c(F)c(F)c(F)c1F,236.15,23
58,O=S(C)C,291.65,7
925,NCCCCCCCC,273.15,9
1478,OC(C)C(O)C,298.15,10
40,Nc1ccccc1,267.15,9
601,CCCCC(CC)COC(=O)C=C,183.15,19
3136,CCCC(C)(C)C(C)(C)C,219.15,18
2785,CCCC(C)(CC)CC,149.35,13
506,Nc1cccc(c1)C(=O)C,371.65,17
3016,CCCCCCCCCCC(=O)C,294.15,16
2955,CC1CSCCC1,213.15,9
2745,CC1SC(C)SC(C)S1,374.15,15
648,CCCC(O)C#C,193.15,10
1433,Oc1cc(C)c(C)cc1C,345.15,16
2353,CCCCC(=O)c1ccccc1,263.75,17
3170,Cc1cccc2NC=Cc12,278.15,15
1818,CCC(CC)C(C)C,158.25,12
2631,COC(=O)COc1ccccc1,518.15,17
1480,CCOC(O)C(Cl)(Cl)Cl,329.65,15
2231,Nc1ccc(cc1)C(C)(C)C,290.15,19
3090,N#Cc1nc(C#N)nc(C#N)n1,392.15,21
1385,FCCC,114.15,4
1792,O=N(=O)c1cccc(N)c1C,365.15,19
1555,ClCC=CCl,223.15,6
1760,O=C1OC(=O)C2(C)CCC1C2(C)C,494.15,25
2774,C#CC(N)(C)C,291.15,11
2674,O=C(O)CC=Cc1ccccc1,360.15,18
2727,Cc1ccc(cc1C)C(=O)c2ccccc2,320.65,25
2728,O=CN1CCCCC1,242.35,11
2544,C1CC2CCCC2C1,223.82,12
2034,ICCCCC,187.55,6
3309,CCOC(=O)c1cccc(Cl)c1O,294.15,20
712,NCCC,190.15,4
1750,CCC(Cl)(C)C,199.65,10
1626,Cc1cccc2cccc(C)c12,338.15,18
1798,O=N(=O)c1cccc(N(=O)=O)c1Cl,361.15,25
476,CCOC(=O)C(O)C,247.15,13
1424,COc1ccc(C)cc1OC,297.15,15
869,COCCOC,215.15,6
244,COC(=O)C(=C)C,225.15,13
2690,Fc1cc(F)c(F)c(F)c1,225.15,18
1148,Nc1ccccc1S,299.15,10
508,Cc1cccc(c1)N(=O)=O,288.65,18
111,O=C(Cl)Cl,145.25,7
2557,CCCCCCCCCCCCC1CCCCC1,285.65,20
924,ClCCCCCCCC,215.35,9
2652,O=C(C)O[Si](C)(C)OC(=O)C,260.65,21
2957,O=C(O)CC1CCCCC1,306.15,15
627,N#CCc1ccc(OC)cc1,281.15,16
2641,CCCCCCCCCCCCCCCc1ccccc1,295.15,23
3222,CC(C)C(C(C)C)c1ccccc1,248.65,21
2334,Clc1cc2C(=O)OC(=O)c2cc1Cl,461.15,23
1489,Cc1cc(C)c(C)c(C)c1,249.45,18
572,OC(C)(C)Cc1ccccc1,297.15,17
2051,C#CCCCCCC,193.85,9
226,O=C(Cl)C(C)C,183.15,11
637,NCc1ccc(C)cc1,285.65,13
2777,CC=C(C)C=CC=C(C)C,237.75,17
458,CNC(=O)NC,381.15,9
1524,COCc1ccccc1,220.55,11
751,OC(C)CC(C)C,183.15,11
2664,CCOC(=O)CNc1ccccc1,331.15,18
1972,CCOC(=O)CCCCCCCC(=O)OCC,254.65,23
2634,CC(C)c1cccc(C(C)C)c1O,291.15,21
1801,O=C1C=Cc2ccccc2N1C,347.15,18
2720,CO[Si](OC)OC,158.15,9
1795,Cc1ccccc1c2ccccc2C,292.65,18
2495,Ic1ccc(cc1)c2ccccc2,386.65,19
1458,O=C(O)CCCCCCC(=O)O,417.15,18
1498,CCN(C(=O)C)c1ccccc1,328.15,19
3303,CCCC(C1CCCCC1)C2CCCCC2,262.65,22
2789,BrC1=CC=C(Br)S1,267.15,13
1730,CC(C)CSCC(C)C,167.65,13
1839,c1ccc(cc1)Cc2cccc3ccccc23,332.65,25
2104,CC1=CC=CN1,237.55,10
2146,C1=CCCC=CCCC=CCC1,307.15,17
2255,CCCCCCCC(=O)C,265.65,13
2512,CCC1CCCC1,134.75,9
2700,Cc1ccc(O)c(c1)C(C)(C)C,324.65,22
685,OC1CCN(C)CC1,302.15,12
421,Nc1ccccc1N,375.65,10
2137,NCCCCCCCN,302.05,9
908,O=C(C)OCCOC(=O)C,242.15,16
2269,O=C1N(C)C(=O)N(C)C(=O)N1C,449.65,25
1332,NCCCCCCCCN,325.15,10
940,CCCCCCCCCCCCN(C)C,295.15,17
2182,CCOc1ccc(I)cc1,302.15,14
2850,C=CCC(C)CC,131.65,10
818,NCCCC,224.05,5
1080,Cc1ncc(C)nc1,288.15,12
1025,O=Cc1ccc2OCOc2c1,310.15,16
97,BrC(Br)Br,281.15,6
2375,Cc1cccc(c1)C(C)(C)C,231.75,19
2756,N#CCc1ccccc1Cl,297.15,13
2924,CCCCCCCCCCCCC(O)C,307.15,17
1140,CCc1ccccc1CC,241.95,12
906,OCCSCCO,262.95,7
3240,COc1ccc(O)c(c1)C(C)(C)C,324.15,23
944,ClCCOCCOCCCl,241.65,10
2447,Clc1cccc(c1)Nc2ccccc2,347.15,20
809,NCCCN(C)C,213.15,9
2914,BrCCCCCCCCBr,288.65,10
1888,Clc1ccc(C)c(C)c1,267.15,15
1190,CCCCCCCCCCCC(=O)O,572.05,17
174,COC(C)(C)OC,226.15,11
834,C1=CC=CN1,249.75,9
1948,CCOc1ccc(O)cc1,339.65,14
2011,Brc1cnccc1,245.85,9
923,CCCCCCCCC,219.65,9
830,CCNCC,223.35,5
98,BrC(C)C,184.15,6
113,FC(F)F,118.05,6
1591,CCP(CC)CC,185.15,9
422,Brc1ccccc1O,278.75,10
706,SCCC,159.85,4
2651,CC1=Cc2ccccc2C1,353.15,15
696,ClCC1OC1,215.95,7
485,ClC(Cl)(Cl)c1ccccc1,268.15,16
3224,NC(C)CCc1ccccc1,416.15,15
227,O=C(O)C(C)C,227.15,11
2502,N#CC=CC=C,213.15,9
1641,Nc1cccc2cc3ccccc3nc12,381.15,21
633,CCCCC(CN)CC,197.15,11
12,O=N(=O)OCC(CON(=O)=O)ON(=O)=O,286.65,29
2688,Brc1ccc(O)c(C)c1,337.85,15
1852,Cc1cnc2ccccc2c1,289.65,15
2665,Nc1cccc2CCCCc12,311.15,15
1701,OC1(C)CCCCC1,298.15,12
689,C=CC(=O)OCC(C)C,212.15,15
2117,ICCCCCC,198.95,7
2439,N#Cc1c(Cl)cccc1Cl,417.65,15
2013,Clc1ccncc1,229.65,9
2455,Cc1cc(O)c(cc1C)C(C)(C)C,319.15,23
390,CCC(=O)c1ccccc1,291.75,15
1741,ClCF,140.15,3
62,O=N(=O)c1ccc(F)c(c1)N(=O)=O,298.95,27
2430,ON=C1CCCC1,330.95,10
1658,O=C1CCCCC1C,259.15,11
938,CCOCCOCCOC(=O)C,248.15,15
2755,CCCCCCC(C)CCC,195.65,13
129,ClC(F)(F)F,92.15,9
3115,C=CC(C)(C)C(=O)O,267.15,16
1067,NCCCN1CCOCC1,258.15,12
2995,CC(Cc1ccccc1)c2ccccc2,325.15,21
1935,Cc1ccc(cc1)Nc2ccc(C)cc2,352.95,23
2877,CC1CC1(C)C,134.95,10
2205,CC(C)=CC=C(C)C,287.15,14
3275,CC(C)Cc1ccccc1C,199.85,15
7,O=C(C)Nc1ccc2c(c1)Cc3ccccc23,466.15,28
1996,CC(C)SC(C)C,195.05,11
1293,O=C(F)F,161.95,7
444,Cc1ccc(C)c(O)c1,347.95,15
1004,Clc1cccc(Cl)c1C,298.95,13
1956,OCc1ccc(O)cc1,397.65,13
1507,ClCC(=O)CCl,318.15,9
2738,COc1cc(Cl)c(OC)cc1Cl,407.15,18
960,OCCCCCCCCC=CC,279.15,13
72,BrC,179.45,2
3200,OCc1ccccc1Cl,346.15,11
3164,CCCCC(CC)CC,158.25,11
3033,Cc1cc(N)c2ccccc2n1,442.15,18
1151,OCC(C)CC,203.0,8
2225,CC=C(C)c1ccccc1,249.65,15
230,O=C(Cl)C(=O)Cl,257.15,12
383,C=CCc1ccc(OC)c(OC)c1,269.15,20
851,O=COCCC(C)C,179.65,11
882,N1CCOCC1,268.25,8
840,CC(C)(C)OOC(C)(C)C,233.15,18
1235,n1cnc2ccccc2n1,348.95,14
2540,N#CCCN(C)C,230.15,10
312,Cc1ccc(C(C)C)c(O)c1,324.65,19
2232,Fc1c(F)c(F)c(F)c(F)c1S,249.15,22
884,CC(C)CNCC(C)C,199.65,13
2882,NCCCCCCCCCCCCCCCCC,322.15,18
1428,c1ccc2CCCc2c1,221.75,13
2466,COC(=O)c1cccc(c1)C(=O)OC,340.65,24
2330,n1ccc(cc1)c2ccccc2,350.65,18
3017,O=C(O)C=C(Cl)C,334.15,13
3231,COC(=O)c1cccc(C)c1O,302.15,19
1157,OCCN(CC)CCO,223.15,11
389,COc1cc(C)ccc1O,278.65,14
369,Oc1ccc(cc1)c2ccccc2,439.15,19
427,Cc1ccc(Cl)c(C)c1,240.65,15
3248,ClC(F)C(Cl)Cl,273.15,10
2585,CCCCC#CCCCC,200.15,11
584,c1ccc(cc1)Oc2ccccc2,299.95,19
309,COC(=O)c1ccccc1C,223.15,16
2614,Clc1ccc(cc1)c2ccc(Cl)cc2,422.45,22
254,Brc1ccc(Br)c2ccccc12,356.15,18
2313,CCC#CCC,170.15,7
2862,NCc1ccc(Br)cc1,293.15,13
2200,C=CC(Cl)CCl,212.15,9
2390,O=C(O)CN(C)C,458.65,12
2963,CC1CCCC(C)C1O,305.65,13
2653,CCCCCCCCc1ccccc1,237.15,16
1476,CCC(S)C,108.15,7
683,Nc1ccc(C)cc1,316.85,12
1908,COC(=O)CC(=C)C(=O)OC,311.15,20
2580,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,523.15,26
2518,CCCCCCC(=O)c1ccccc1,289.55,19
2582,C1CCN(CC1)CCN2CCCCC2,272.65,20
1561,O=C(N)OCC(C)C,340.15,13
2143,COc1ccc(O)c(C=O)c1,277.15,18
1564,CCCCOC(=O)NC,332.15,12
1268,Fc1cccc2ccccc12,264.15,15
140,N#CC(O)(C)C,254.15,11
612,O=CNc1ccccc1,319.15,12
2320,C1=CCCCCCC1,261.15,11
1536,SCCS,231.95,4
2600,C=Cc1ccccc1Br,220.65,12
1243,C1CC2CCCC(C1)C2,418.65,15
36,S=C1NC=CN1C,419.15,11
2562,Oc1ccccc1c2ccccc2O,382.15,18
246,O=N(=O)c1c(C)cccc1C,288.15,19
2558,CCCCCCCCCCCCCCC1CCCCC1,297.15,22
1203,O=Cc1cccc(OC)c1O,317.65,16
551,N#Cc1ccccc1,260.45,11
1447,O1CCC1,176.15,6
1103,CCCCCCCCCCCCCC(=O)OC,568.15,20
370,c1ccc2Cc3ccccc3Oc2c1,373.65,20
2939,CC=C(C)C(C)C,159.75,12
3007,CCCCC(O)C(=O)O,334.15,14
2391,C=CCOC(=O)CC(=O)C,188.15,17
797,O=C1C=COC=C1,305.65,12
951,OCCOCCOCCOC,229.15,11
1292,FCC,129.95,3
776,COC(=O)CC(=O)OC,211.25,15
1877,Cc1ccc2N=CCc2c1,333.15,15
1184,CCCCCC(=O)O,478.35,11
1523,CCCCCc1ccccc1,198.15,13
1975,Ic1ccc(I)cc1,404.65,12
2372,CCCc1ccccc1C,212.85,12
969,OCCOCCOCCOCCO,266.95,13
2911,BrCOCBr,239.15,5
971,CCCCCCCCC=CCCCCCCCC(=O)OC,622.0,25
654,CCC(C)OC(=O)C,174.25,13
2888,CC(C)SSC(C)C,204.15,12
245,CN1CCN(C)C1=O,281.35,13
1522,c1ccc(cc1)N=Cc2ccccc2,327.15,21
559,OCc1cnccc1,266.65,10
1463,O=C(Br)C,177.15,7
2825,Nc1cc(C)nc(C)c1,465.65,15
679,Sc1ccc(C)cc1,316.15,12
2469,Cc1ccc2cccc(C)c2n1,300.15,18
3102,FF,53.54,2
2385,C#CC(Cl)(C)C,212.15,11
589,O=C(Oc1ccccc1)Oc2ccccc2,356.15,23
